,rank,RDM,RDM_avg,lower_bound,upper_bound,range,diff_m1_mc_median
547956,168.0,0.4316748082637787,0.5075062115987142,0.46126329111091047,0.5519266969493356,0.09066340583842514,0.07428411238721222
3661,128.0,0.4724559187889099,0.506129264831543,0.48299921163100185,0.5280631677832228,0.045063956152220974,0.03275876721259974
271554,76.0,0.5423786640167236,0.5054561297098795,0.4718602580862574,0.5372724893578384,0.06541223127158102,0.03844908297530658
355457,71.0,0.5491763949394226,0.5053900480270386,0.41683035093521803,0.5995382907690681,0.18270793983385003,0.04142605022802781
634037,241.0,0.3118871748447418,0.5043230851491293,0.4282530819643524,0.5828026143086651,0.15454953234431268,0.1967570858663552
431160,145.0,0.4550679922103882,0.5037068128585815,0.44851630006397336,0.5611753781666107,0.11265907810263731,0.05165437894243996
168181,193.0,0.4133091568946838,0.5036768913269043,0.444921304020962,0.5598446307668026,0.11492332674584055,0.08812406189172067
354394,88.0,0.5237340927124023,0.5035943190256754,0.4923346649087264,0.5151938950474558,0.022859230138729425,0.01970857928082337
481322,104.0,0.5065788626670837,0.5032435258229574,0.4241599330608521,0.5880758484033495,0.1639159153424974,0.0003253710110664443
474668,169.0,0.4312915802001953,0.5032223463058472,0.4244458353292624,0.5855952583774159,0.1611494230481535,0.0761210643250455
278022,187.0,0.4186461567878723,0.5030689239501953,0.46843053207959445,0.536018014782378,0.06758748270278353,0.08350603968204251
464829,108.0,0.5005805492401123,0.5029051701227824,0.44589598067512504,0.5642430518995322,0.11834707122440713,0.005085617377320384
32193,72.0,0.5477124452590942,0.5005300839742025,0.4502568688162879,0.5499141360816002,0.09965726726531232,0.050818193448271654
625477,238.0,0.3257111608982086,0.4991154273351033,0.41598047665647303,0.5818975763479388,0.16591709969146579,0.17723573246192414
465189,115.0,0.4864112734794616,0.4981400966644287,0.4737862364427266,0.5210910905758366,0.047304854133109975,0.011312219776954568
207040,114.0,0.4892326295375824,0.4977787733078003,0.4932540202117093,0.5020932529056263,0.008839232693917065,0.008436469855284567
473103,85.0,0.5288856029510498,0.4976056416829427,0.45472770109006433,0.5435611496619183,0.08883344857185393,0.029932801095690353
612510,113.0,0.4933820962905884,0.4966749350229899,0.44767913791815195,0.5423985374921563,0.09471939957400433,0.0012191364013527384
335979,134.0,0.4615409970283508,0.4961158037185669,0.4684696734429532,0.52276932074777,0.054299647304816845,0.033722561935588535
72488,90.0,0.5224642753601074,0.4927463134129842,0.4334961542576447,0.5509097028206209,0.1174135485629762,0.03375014510562052
51595,83.0,0.5327387452125549,0.490899642308553,0.43174038671255277,0.5486269934796328,0.11688660676708007,0.04586597282288962
54836,99.0,0.5141963958740234,0.4904503027598063,0.4684928701161407,0.5112983195495878,0.04280544943344711,0.024738539282987193
498769,84.0,0.5320727825164795,0.4882971445719401,0.4680640723773441,0.5088110640073488,0.04074699163000467,0.043705398905999115
358805,165.0,0.4368301928043365,0.4872994025548299,0.42034939751866635,0.556615584240133,0.13626618672146668,0.05432378340699889
81571,225.0,0.3573675155639648,0.4872829914093017,0.4320853160891091,0.5393589716974332,0.10727365560832408,0.12835149036934518
80849,230.0,0.3433179855346679,0.4871278603871663,0.4271503640405295,0.5437735398507425,0.11662317581021303,0.14224155803370392
547062,188.0,0.4167501330375671,0.4858956734339396,0.45542890193293034,0.5176451530165685,0.06221625108363821,0.07093091116180361
303913,110.0,0.499953031539917,0.4858596722284953,0.40662436105603117,0.5712331121122806,0.1646087510562494,0.009918394087059523
297149,74.0,0.5425161123275757,0.4835786819458008,0.44247581303943767,0.5229273172983265,0.08045150425888886,0.06102137373296784
99026,208.0,0.3920565843582153,0.4833490053812663,0.4153512138243675,0.5470934163786063,0.1317422025542388,0.08804519190914523
374341,171.0,0.430389791727066,0.482172171274821,0.39606105957479215,0.5716813321244202,0.17562027254962803,0.056358616296635355
78374,185.0,0.4196586906909942,0.479957898457845,0.41985630392210793,0.536052723402006,0.11619641947989812,0.05825393157680958
357532,124.0,0.4780319929122925,0.479382316271464,0.39631932077716336,0.5687999995313565,0.17248067875419315,0.005342246973368492
32107,129.0,0.4702575802803039,0.4790953397750854,0.4565871543766151,0.5001998226344355,0.0436126682578204,0.008273161302422782
161972,40.0,0.6321607828140259,0.478217085202535,0.41433521611844826,0.544070155633365,0.12973493951491677,0.15176622503824683
339191,163.0,0.4399839043617248,0.4777079820632934,0.4433971531610385,0.5096467281972457,0.06624957503620715,0.03613515592691574
64604,93.0,0.52005535364151,0.477518081665039,0.4200777935406741,0.5334503910121,0.11337259747142592,0.04645857757969574
47309,65.0,0.5553450584411621,0.4766816298166911,0.43734405089217293,0.5160536182680229,0.07870956737584994,0.08047789394413701
352788,96.0,0.517509400844574,0.4759280681610107,0.43238473402352284,0.5225898597492254,0.0902051257257026,0.03966380586405238
299512,70.0,0.5494353175163269,0.473639965057373,0.4357455388992943,0.5115674751197169,0.0758219362204226,0.07754212749087541
79977,200.0,0.4019936323165893,0.4733740488688151,0.41642400301192745,0.5265302157645908,0.11010621275266336,0.06886948320473335
314245,109.0,0.5000942945480347,0.4728399117787679,0.39595843034135986,0.5552611884738134,0.1593027581324536,0.024507601636259202
471621,199.0,0.4037326574325561,0.4725273450215657,0.40984384639716265,0.5384226733829938,0.12857882698583112,0.07215870392784135
290084,152.0,0.4490507543087005,0.4705264170964559,0.4611867967091534,0.48027092658209486,0.019084129872941447,0.02201334580797959
90831,127.0,0.4745703041553497,0.4689166943232218,0.4396750021991596,0.49787324241951114,0.05819824022035153,0.003986578121308315
442174,156.0,0.4474366307258606,0.4682823022206624,0.4452144589872783,0.4918786341666163,0.04666417517933802,0.02243704585829398
236238,155.0,0.4474428296089172,0.4679724375406901,0.4432083642781689,0.4910466966454215,0.0478383323672526,0.01946492096132263
349254,143.0,0.4558855295181274,0.4677683512369792,0.38652178236413454,0.554495352186913,0.1679735698227785,0.015229917140706484
166463,125.0,0.4759881794452667,0.4667681852976481,0.4167907599210544,0.516972650438724,0.10018189051766957,0.01286714363240804
294528,130.0,0.4690889120101928,0.4663799206415812,0.39243951590984416,0.5457431983064702,0.15330368239662606,0.0007205861071666875
142275,151.0,0.4499680697917938,0.4658542076746623,0.4038126692270517,0.5284740344953467,0.12466136526829497,0.01256238192508663
433577,228.0,0.3454973697662353,0.4654807249704997,0.37326907027487605,0.5630913882927715,0.18982231801789545,0.12446249254452979
353178,116.0,0.4848045706748962,0.4644433657328288,0.4346733111799181,0.4930897957582077,0.05841648457828963,0.021917989302183694
68000,217.0,0.3725638091564178,0.4642052253087361,0.40464554854005497,0.5209302427621306,0.11628469422207566,0.08922818992136622
287286,95.0,0.5178382396697998,0.4623896280924479,0.42801286197200156,0.49501201036748793,0.06699914839548637,0.05745922688848393
54269,106.0,0.5038201808929443,0.4619036118189494,0.4294915756079789,0.49446117920897026,0.06496960360099135,0.0442745873157816
417385,222.0,0.3595018982887268,0.4616175889968872,0.3904997480635519,0.5359464065891685,0.14544665852561656,0.10575886158240311
301855,92.0,0.5211028456687927,0.4614253838857015,0.4351856783665581,0.48735362839498386,0.05216795002842578,0.06105778536301937
356643,189.0,0.4158403575420379,0.4595508575439453,0.43985877127676537,0.4784708294336241,0.03861205815685875,0.04306111191171169
83262,235.0,0.3335345089435577,0.4583926995595296,0.40410675175053623,0.5111416116035408,0.10703485985300454,0.12297441527922037
389879,105.0,0.5059994459152222,0.4583451747894287,0.4377089881941577,0.47861367779289404,0.04090468959873633,0.048647720966375374
321227,159.0,0.444934993982315,0.4575362205505371,0.4365847437847798,0.4771580726253099,0.04057332884053011,0.011951728842849396
486449,52.0,0.5774791836738586,0.4567838112513224,0.40994334400231097,0.5058162620801433,0.09587291807783233,0.11934928404068712
350773,175.0,0.428351491689682,0.4559370676676432,0.43853235084103503,0.472653075389691,0.034120724548655945,0.02685571623647587
653562,219.0,0.3702399432659149,0.4557975927988688,0.4069297753488479,0.5070089207330398,0.10007914538419194,0.08862733544892132
422022,122.0,0.4821340441703796,0.4537109931310017,0.38364052753468575,0.5285487500433687,0.1449082225086829,0.026515777890806946
42580,184.0,0.4222217202186584,0.4531381130218506,0.3872756347838371,0.5189409765187952,0.13166534173495814,0.02796317459278258
323747,174.0,0.4284210503101349,0.4525156021118164,0.4384740379396188,0.4658660562051853,0.027392018265566476,0.023564803522895583
310929,202.0,0.4018656611442566,0.4522382418314616,0.4318542422362638,0.47185507772261426,0.04000083548635047,0.049789548249340676
396409,157.0,0.4472524523735046,0.450751264890035,0.4462115732999049,0.45502175324335115,0.008810179943446239,0.0034078919877715275
393221,153.0,0.4490198791027069,0.4501301447550456,0.44636893837858127,0.4539031443619562,0.007534205983374953,0.0013881790211022205
384031,126.0,0.4747880101203918,0.4486514727274577,0.4298827175174097,0.46743510313728986,0.03755238561988017,0.027606154488311663
563200,132.0,0.4619003236293793,0.4485177993774414,0.42014757179602036,0.47618716834397057,0.05603959654795021,0.014116496148237234
420243,150.0,0.452057272195816,0.4473326206207275,0.43408853008141884,0.4604539377305906,0.02636540764917178,0.005686345920293656
367492,137.0,0.4591622650623321,0.4465123414993286,0.43769556980050045,0.4551424634768547,0.01744689367635427,0.01291801096715317
437224,102.0,0.5125507116317749,0.4462974071502685,0.413884621888537,0.48022076729859736,0.06633614541006039,0.06481349317817037
231859,139.0,0.4579035639762878,0.4451096057891845,0.4120277668841591,0.4767813691012585,0.06475360221709942,0.0141941347843893
442956,239.0,0.3242819905281067,0.4446085294087727,0.39070791496574364,0.49864188722957786,0.10793397226383422,0.12321332271824631
297551,210.0,0.3898144960403442,0.4433826208114624,0.4191269788522253,0.46643718736700296,0.047310208514777685,0.052522559107119504
109392,209.0,0.3911069333553314,0.4399027824401855,0.389017350688595,0.49034776748214554,0.10133041679355054,0.04683134304322373
387652,182.0,0.4235473871231079,0.438770055770874,0.37508680477120765,0.5062227806243255,0.13113597585311781,0.017829791517218863
628779,146.0,0.4535040259361267,0.4383517503738403,0.41148038397649794,0.4646874935387552,0.05320710956225727,0.015890163119809564
350763,180.0,0.4239852428436279,0.4361716111501058,0.4268744751670747,0.4450759757798434,0.018201500612768706,0.011885538137804852
33945,162.0,0.4414703547954559,0.4350063403447469,0.4073497424219544,0.4627680936116224,0.055418351189668036,0.00840991290334031
273683,142.0,0.4559413194656372,0.4312269687652588,0.41678442149032113,0.4462496132514535,0.02946519176113238,0.02421083685589881
276769,138.0,0.4585719108581543,0.4309900999069214,0.4195914198481155,0.44199781630848434,0.02240639646036885,0.02823440881664413
354932,190.0,0.414481908082962,0.4308748245239258,0.42061850416987373,0.4407390708465987,0.02012056667672496,0.015973283277875616
